"TrialNo","Filename","Level","Key","StartNote","HeardArr","HeardRange","ProbeNo","ProbeNote_inscale","ProbePrev","LowProbe","ProbeAcc","ProbeProb","ProbeProb_nostart","Last_Heard","Binom_StartNote_probeprob","Actual_StartNote_probeprob","Binom_LastHrd_probeprob","Actual_LastHrd_probeprob","Diff_LastHrd_Probe","ProbeNote_1","ProbeNote_1or5","AbsDiff_TrueIm_Probe","Direction_Same","Diff_LastHrd_TrueIm","TrueImagined_inscale","TrueIm_1or_5","guessing","discrimination","difficulty","inattention"
115,"1_3_3_1_1101_7_1",1,3,1,3,3,2,3,0,0,"1",0.25,0.4,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.354560139500318,0.97
116,"1_3_3_1_1101_9_0",1,3,1,3,3,4,5,1,0,"0",0.0625,0.1,1,0.00390625,0.158055556,0.043945313,0.114166667,3,0,1,2,1,1,3,0,0.4,1.1284034825656,0.360292192309717,0.97
117,"1_3_3_1_1110_7_1",1,3,1,3,4,2,3,0,0,"1",0.25,0.4,3,0.109375,0.286944444,0.1171875,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.493979391601574,0.97
118,"1_3_3_1_1110_8_0",1,3,1,3,4,3,4,0,0,"0",0,0,3,0.03125,0.228611111,0.24609375,0.22,0,0,0,1,0,1,3,0,0.4,1.1284034825656,1.84900190700532,0.97
119,"1_3_3_1_1111_8_0",1,3,1,3,4,3,4,0,0,"0",0,0,3,0.03125,0.228611111,0.24609375,0.22,0,0,0,1,0,1,5,1,0.4,1.1284034825656,1.84900190700532,0.97
120,"1_3_3_1_1111_9_1",1,3,1,3,4,4,5,0,0,"1",0.0625,0.1,3,0.00390625,0.158055556,0.205078125,0.368055556,1,0,1,0,1,1,5,1,0.4,1.1284034825656,-0.493979391601574,0.97
121,"1_3_4_0_0000_1_1",1,4,0,3,4,-4,1,0,0,"1",0.0625,0.1,-3,0.00390625,0.158055556,0.205078125,0.368055556,1,1,1,0,1,1,1,1,0.4,1.1284034825656,-0.493979391601574,0.97
122,"1_3_4_0_0000_2_0",1,4,0,3,4,-3,2,0,0,"0",0,0,-3,0.03125,0.228611111,0.24609375,0.22,0,0,0,1,0,1,1,1,0.4,1.1284034825656,1.84900190700532,0.97
123,"1_3_4_0_0001_3_1",1,4,0,3,4,-2,3,0,0,"1",0.25,0.4,-3,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.493979391601574,0.97
124,"1_3_4_0_0001_4_0",1,4,0,3,4,-1,4,0,0,"0",0,0,-3,0.21875,0.326388889,0.1171875,0.248611111,2,0,0,1,1,1,3,0,0.4,1.1284034825656,1.84323289850097,0.97
125,"1_3_4_0_0010_3_1",1,4,0,3,3,-2,3,0,0,"1",0.25,0.4,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.354560139500318,0.97
126,"1_3_4_0_0010_4_0",1,4,0,3,3,-1,4,0,0,"0",0,0,-1,0.21875,0.326388889,0.24609375,0.22,0,0,0,1,0,1,3,0,0.4,1.1284034825656,1.35893926277763,0.97
127,"1_3_4_0_0100_2_0",1,4,0,3,2,-3,2,1,0,"0",0,0,-1,0.03125,0.228611111,0.1171875,0.248611111,2,0,0,1,1,1,3,0,0.4,1.1284034825656,0.863107610045587,0.97
128,"1_3_4_0_0100_3_1",1,4,0,3,2,-2,3,0,0,"1",0.25,0.4,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.215140887399062,0.97
129,"1_3_4_0_0111_6_0",1,4,0,3,3,1,6,0,0,"0",0,0,1,0.21875,0.326388889,0.24609375,0.22,0,0,0,1,0,1,7,0,0.4,1.1284034825656,1.35893926277763,0.97
130,"1_3_4_0_0111_7_1",1,4,0,3,3,2,7,0,0,"1",0.25,0.4,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,7,0,0.4,1.1284034825656,-0.354560139500318,0.97
131,"1_3_4_0_1000_2_0",1,4,0,3,3,-3,2,1,0,"0",0,0,-1,0.03125,0.228611111,0.1171875,0.248611111,2,0,0,1,1,1,3,0,0.4,1.1284034825656,1.35317025427328,0.97
132,"1_3_4_0_1000_3_1",1,4,0,3,3,-2,3,0,0,"1",0.25,0.4,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.354560139500318,0.97
133,"1_3_4_0_1011_7_1",1,4,0,3,2,2,7,0,0,"1",0.25,0.4,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,7,0,0.4,1.1284034825656,-0.215140887399062,0.97
134,"1_3_4_0_1011_8_0",1,4,0,3,2,3,8,1,0,"0",0,0,1,0.03125,0.228611111,0.1171875,0.248611111,2,1,1,1,1,1,7,0,0.4,1.1284034825656,0.863107610045587,0.97
135,"1_3_4_0_1101_6_0",1,4,0,3,3,1,6,0,0,"0",0,0,1,0.21875,0.326388889,0.24609375,0.22,0,0,0,1,0,1,7,0,0.4,1.1284034825656,1.35893926277763,0.97
136,"1_3_4_0_1101_7_1",1,4,0,3,3,2,7,0,0,"1",0.25,0.4,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,7,0,0.4,1.1284034825656,-0.354560139500318,0.97
137,"1_3_4_0_1110_7_1",1,4,0,3,4,2,7,0,0,"1",0.25,0.4,3,0.109375,0.286944444,0.1171875,0.368055556,1,0,0,0,1,1,7,0,0.4,1.1284034825656,-0.493979391601574,0.97
138,"1_3_4_0_1110_8_0",1,4,0,3,4,3,8,0,0,"0",0,0,3,0.03125,0.228611111,0.24609375,0.22,0,1,1,1,0,1,7,0,0.4,1.1284034825656,1.84900190700532,0.97
139,"1_3_4_0_1111_7_0",1,4,0,3,4,2,7,0,0,"0",0.25,0.4,3,0.109375,0.286944444,0.1171875,0.368055556,1,0,0,2,0,1,9,0,0.4,1.1284034825656,0.799161887063999,0.97
140,"1_3_4_0_1111_9_1",1,4,0,3,4,4,9,0,0,"1",0.0625,0.1,3,0.00390625,0.158055556,0.205078125,0.368055556,1,0,0,0,1,1,9,0,0.4,1.1284034825656,-0.493979391601574,0.97
141,"1_3_4_1_0000_1_1",1,4,1,3,4,-4,-4,0,1,"1",0.0625,0.1,-3,0.00390625,0.158055556,0.205078125,0.368055556,1,0,0,0,1,1,-4,0,0.4,1.1284034825656,-0.493979391601574,0.97
142,"1_3_4_1_0000_2_0",1,4,1,3,4,-3,-5,0,1,"0",0,0,-3,0.03125,0.228611111,0.24609375,0.22,0,0,1,1,0,1,-4,0,0.4,1.1284034825656,1.84900190700532,0.97
143,"1_3_4_1_0001_2_0",1,4,1,3,4,-3,-5,0,1,"0",0,0,-3,0.03125,0.228611111,0.24609375,0.22,0,0,1,1,0,1,-6,0,0.4,1.1284034825656,1.84900190700532,0.97
144,"1_3_4_1_0001_3_1",1,4,1,3,4,-2,-6,0,1,"1",0.25,0.4,-3,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,-6,0,0.4,1.1284034825656,-0.493979391601574,0.97
145,"1_3_4_1_0010_1_0",1,4,1,3,3,-4,-4,1,0,"0",0.0625,0.1,-1,0.00390625,0.158055556,0.043945313,0.114166667,3,0,0,2,1,1,-6,0,0.4,1.1284034825656,0.360292192309717,0.97
146,"1_3_4_1_0010_3_1",1,4,1,3,3,-2,-6,0,1,"1",0.25,0.4,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,-6,0,0.4,1.1284034825656,-0.354560139500318,0.97
147,"1_3_4_1_0100_2_0",1,4,1,3,2,-3,-5,1,0,"0",0,0,-1,0.03125,0.228611111,0.1171875,0.248611111,2,0,1,1,1,1,-6,0,0.4,1.1284034825656,0.863107610045587,0.97
148,"1_3_4_1_0100_3_1",1,4,1,3,2,-2,-6,0,1,"1",0.25,0.4,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,-6,0,0.4,1.1284034825656,-0.215140887399062,0.97
149,"1_3_4_1_0111_7_1",1,4,1,3,3,2,3,0,0,"1",0.25,0.4,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.354560139500318,0.97
150,"1_3_4_1_0111_8_0",1,4,1,3,3,3,4,1,0,"0",0,0,1,0.03125,0.228611111,0.1171875,0.248611111,2,0,0,1,1,1,3,0,0.4,1.1284034825656,1.35317025427328,0.97
151,"1_3_4_1_1000_2_0",1,4,1,3,3,-3,-5,1,0,"0",0,0,-1,0.03125,0.228611111,0.1171875,0.248611111,2,0,1,1,1,1,-6,0,0.4,1.1284034825656,1.35317025427328,0.97
152,"1_3_4_1_1000_3_1",1,4,1,3,3,-2,-6,0,1,"1",0.25,0.4,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,-6,0,0.4,1.1284034825656,-0.354560139500318,0.97
153,"1_3_4_1_1011_6_0",1,4,1,3,2,1,2,0,0,"0",0,0,1,0.21875,0.326388889,0.24609375,0.22,0,0,0,1,0,1,3,0,0.4,1.1284034825656,0.868876618549938,0.97
154,"1_3_4_1_1011_7_1",1,4,1,3,2,2,3,0,0,"1",0.25,0.4,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.215140887399062,0.97
155,"1_3_4_1_1101_6_0",1,4,1,3,3,1,2,0,0,"0",0,0,1,0.21875,0.326388889,0.24609375,0.22,0,0,0,1,0,1,3,0,0.4,1.1284034825656,1.35893926277763,0.97
156,"1_3_4_1_1101_7_1",1,4,1,3,3,2,3,0,0,"1",0.25,0.4,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.354560139500318,0.97
157,"1_3_4_1_1110_7_1",1,4,1,3,4,2,3,0,0,"1",0.25,0.4,3,0.109375,0.286944444,0.1171875,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.493979391601574,0.97
158,"1_3_4_1_1110_9_0",1,4,1,3,4,4,5,1,0,"0",0.0625,0.1,3,0.00390625,0.158055556,0.205078125,0.368055556,1,0,1,2,1,1,3,0,0.4,1.1284034825656,0.799161887063999,0.97
159,"1_3_4_1_1111_8_0",1,4,1,3,4,3,4,0,0,"0",0,0,3,0.03125,0.228611111,0.24609375,0.22,0,0,0,1,0,1,5,1,0.4,1.1284034825656,1.84900190700532,0.97
160,"1_3_4_1_1111_9_1",1,4,1,3,4,4,5,0,0,"1",0.0625,0.1,3,0.00390625,0.158055556,0.205078125,0.368055556,1,0,1,0,1,1,5,1,0.4,1.1284034825656,-0.493979391601574,0.97
161,"1_3_5_0_0000_1_1",1,5,0,3,4,-4,1,0,0,"1",0.0625,0.1,-3,0.00390625,0.158055556,0.205078125,0.368055556,1,1,1,0,1,1,1,1,0.4,1.1284034825656,-0.493979391601574,0.97
162,"1_3_5_0_0000_2_0",1,5,0,3,4,-3,2,0,0,"0",0,0,-3,0.03125,0.228611111,0.24609375,0.22,0,0,0,1,0,1,1,1,0.4,1.1284034825656,1.84900190700532,0.97
163,"1_3_5_0_0001_3_1",1,5,0,3,4,-2,3,0,0,"1",0.25,0.4,-3,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.493979391601574,0.97
164,"1_3_5_0_0001_4_0",1,5,0,3,4,-1,4,0,0,"0",0,0,-3,0.21875,0.326388889,0.1171875,0.248611111,2,0,0,1,1,1,3,0,0.4,1.1284034825656,1.84323289850097,0.97
165,"1_3_5_0_0010_2_0",1,5,0,3,3,-3,2,1,0,"0",0,0,-1,0.03125,0.228611111,0.1171875,0.248611111,2,0,0,1,1,1,3,0,0.4,1.1284034825656,1.35317025427328,0.97
166,"1_3_5_0_0010_3_1",1,5,0,3,3,-2,3,0,0,"1",0.25,0.4,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.354560139500318,0.97
167,"1_3_5_0_0100_1_0",1,5,0,3,2,-4,1,1,0,"0",0.0625,0.1,-1,0.00390625,0.158055556,0.043945313,0.114166667,3,1,1,2,1,1,3,0,0.4,1.1284034825656,-0.129770451917976,0.97
168,"1_3_5_0_0100_3_1",1,5,0,3,2,-2,3,0,0,"1",0.25,0.4,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.215140887399062,0.97
169,"1_3_5_0_0111_6_0",1,5,0,3,3,1,6,0,0,"0",0,0,1,0.21875,0.326388889,0.24609375,0.22,0,0,0,1,0,1,7,0,0.4,1.1284034825656,1.35893926277763,0.97
170,"1_3_5_0_0111_7_1",1,5,0,3,3,2,7,0,0,"1",0.25,0.4,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,7,0,0.4,1.1284034825656,-0.354560139500318,0.97
171,"1_3_5_0_1000_2_0",1,5,0,3,3,-3,2,1,0,"0",0,0,-1,0.03125,0.228611111,0.1171875,0.248611111,2,0,0,1,1,1,3,0,0.4,1.1284034825656,1.35317025427328,0.97
172,"1_3_5_0_1000_3_1",1,5,0,3,3,-2,3,0,0,"1",0.25,0.4,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.354560139500318,0.97
173,"1_3_5_0_1011_7_1",1,5,0,3,2,2,7,0,0,"1",0.25,0.4,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,7,0,0.4,1.1284034825656,-0.215140887399062,0.97
174,"1_3_5_0_1011_8_0",1,5,0,3,2,3,8,1,0,"0",0,0,1,0.03125,0.228611111,0.1171875,0.248611111,2,1,1,1,1,1,7,0,0.4,1.1284034825656,0.863107610045587,0.97
175,"1_3_5_0_1101_7_1",1,5,0,3,3,2,7,0,0,"1",0.25,0.4,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,7,0,0.4,1.1284034825656,-0.354560139500318,0.97
176,"1_3_5_0_1101_9_0",1,5,0,3,3,4,9,1,0,"0",0.0625,0.1,1,0.00390625,0.158055556,0.043945313,0.114166667,3,0,0,2,1,1,7,0,0.4,1.1284034825656,0.360292192309717,0.97
177,"1_3_5_0_1110_7_1",1,5,0,3,4,2,7,0,0,"1",0.25,0.4,3,0.109375,0.286944444,0.1171875,0.368055556,1,0,0,0,1,1,7,0,0.4,1.1284034825656,-0.493979391601574,0.97
178,"1_3_5_0_1110_8_0",1,5,0,3,4,3,8,0,0,"0",0,0,3,0.03125,0.228611111,0.24609375,0.22,0,1,1,1,0,1,7,0,0.4,1.1284034825656,1.84900190700532,0.97
179,"1_3_5_0_1111_8_0",1,5,0,3,4,3,8,0,0,"0",0,0,3,0.03125,0.228611111,0.24609375,0.22,0,1,1,1,0,1,9,0,0.4,1.1284034825656,1.84900190700532,0.97
180,"1_3_5_0_1111_9_1",1,5,0,3,4,4,9,0,0,"1",0.0625,0.1,3,0.00390625,0.158055556,0.205078125,0.368055556,1,0,0,0,1,1,9,0,0.4,1.1284034825656,-0.493979391601574,0.97
181,"1_3_5_1_0000_1_1",1,5,1,3,4,-4,-4,0,1,"1",0.0625,0.1,-3,0.00390625,0.158055556,0.205078125,0.368055556,1,0,0,0,1,1,-4,0,0.4,1.1284034825656,-0.493979391601574,0.97
182,"1_3_5_1_0000_2_0",1,5,1,3,4,-3,-5,0,1,"0",0,0,-3,0.03125,0.228611111,0.24609375,0.22,0,0,1,1,0,1,-4,0,0.4,1.1284034825656,1.84900190700532,0.97
183,"1_3_5_1_0001_1_0",1,5,1,3,4,-4,-4,1,0,"0",0.0625,0.1,-3,0.00390625,0.158055556,0.205078125,0.368055556,1,0,0,2,0,1,-6,0,0.4,1.1284034825656,0.799161887063999,0.97
184,"1_3_5_1_0001_3_1",1,5,1,3,4,-2,-6,0,1,"1",0.25,0.4,-3,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,-6,0,0.4,1.1284034825656,-0.493979391601574,0.97
185,"1_3_5_1_0010_1_0",1,5,1,3,3,-4,-4,1,0,"0",0.0625,0.1,-1,0.00390625,0.158055556,0.043945313,0.114166667,3,0,0,2,1,1,-6,0,0.4,1.1284034825656,0.360292192309717,0.97
186,"1_3_5_1_0010_3_1",1,5,1,3,3,-2,-6,0,1,"1",0.25,0.4,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,-6,0,0.4,1.1284034825656,-0.354560139500318,0.97
187,"1_3_5_1_0100_2_0",1,5,1,3,2,-3,-5,1,0,"0",0,0,-1,0.03125,0.228611111,0.1171875,0.248611111,2,0,1,1,1,1,-6,0,0.4,1.1284034825656,0.863107610045587,0.97
188,"1_3_5_1_0100_3_1",1,5,1,3,2,-2,-6,0,1,"1",0.25,0.4,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,-6,0,0.4,1.1284034825656,-0.215140887399062,0.97
189,"1_3_5_1_0111_7_1",1,5,1,3,3,2,3,0,0,"1",0.25,0.4,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.354560139500318,0.97
190,"1_3_5_1_0111_8_0",1,5,1,3,3,3,4,1,0,"0",0,0,1,0.03125,0.228611111,0.1171875,0.248611111,2,0,0,1,1,1,3,0,0.4,1.1284034825656,1.35317025427328,0.97
191,"1_3_5_1_1000_1_0",1,5,1,3,3,-4,-4,1,0,"0",0.0625,0.1,-1,0.00390625,0.158055556,0.043945313,0.114166667,3,0,0,2,1,1,-6,0,0.4,1.1284034825656,0.360292192309717,0.97
192,"1_3_5_1_1000_3_1",1,5,1,3,3,-2,-6,0,1,"1",0.25,0.4,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,-6,0,0.4,1.1284034825656,-0.354560139500318,0.97
193,"1_3_5_1_1011_7_1",1,5,1,3,2,2,3,0,0,"1",0.25,0.4,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.215140887399062,0.97
194,"1_3_5_1_1011_9_0",1,5,1,3,2,4,5,1,0,"0",0.0625,0.1,1,0.00390625,0.158055556,0.043945313,0.114166667,3,0,1,2,1,1,3,0,0.4,1.1284034825656,-0.129770451917976,0.97
195,"1_3_5_1_1101_7_1",1,5,1,3,3,2,3,0,0,"1",0.25,0.4,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.354560139500318,0.97
196,"1_3_5_1_1101_9_0",1,5,1,3,3,4,5,1,0,"0",0.0625,0.1,1,0.00390625,0.158055556,0.043945313,0.114166667,3,0,1,2,1,1,3,0,0.4,1.1284034825656,0.360292192309717,0.97
197,"1_3_5_1_1110_6_0",1,5,1,3,4,1,2,0,0,"0",0,0,3,0.21875,0.326388889,0.1171875,0.248611111,2,0,0,1,1,1,3,0,0.4,1.1284034825656,1.84323289850097,0.97
198,"1_3_5_1_1110_7_1",1,5,1,3,4,2,3,0,0,"1",0.25,0.4,3,0.109375,0.286944444,0.1171875,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.493979391601574,0.97
199,"1_3_5_1_1111_8_0",1,5,1,3,4,3,4,0,0,"0",0,0,3,0.03125,0.228611111,0.24609375,0.22,0,0,0,1,0,1,5,1,0.4,1.1284034825656,1.84900190700532,0.97
200,"1_3_5_1_1111_9_1",1,5,1,3,4,4,5,0,0,"1",0.0625,0.1,3,0.00390625,0.158055556,0.205078125,0.368055556,1,0,1,0,1,1,5,1,0.4,1.1284034825656,-0.493979391601574,0.97
201,"1_4_1_0_00001_1_0",1,1,0,4,5,-4,1,0,0,"0",0,0,-4,0.00390625,0.158055556,0.24609375,0.22,0,1,1,1,0,1,2,0,0.4,1.1284034825656,2.33906455123302,0.97
202,"1_4_1_0_00010_4_0",1,1,0,4,4,-1,4,0,0,"0",0.333333333,0.333333333,-2,0.21875,0.326388889,0.043945313,0.368055556,1,0,0,2,1,1,2,0,0.4,1.1284034825656,0.799161887063999,0.97
203,"1_4_1_0_00100_2_1",1,1,0,4,3,-3,2,0,0,"1",0.166666667,0.166666667,-2,0.03125,0.228611111,0.205078125,0.368055556,1,0,0,0,1,1,2,0,0.4,1.1284034825656,-0.354560139500318,0.97
204,"1_4_1_0_00101_4_1",1,1,0,4,3,-1,4,0,0,"1",0.333333333,0.333333333,-2,0.21875,0.326388889,0.043945313,0.368055556,1,0,0,0,1,1,4,0,0.4,1.1284034825656,-0.354560139500318,0.97
205,"1_4_1_0_00111_6_1",1,1,0,4,3,1,6,0,0,"1",0.333333333,0.333333333,0,0.21875,0.326388889,0.21875,0.368055556,1,0,0,0,1,1,6,0,0.4,1.1284034825656,-0.354560139500318,0.97
206,"1_4_1_0_01000_1_0",1,1,0,4,3,-4,1,1,0,"0",0,0,-2,0.00390625,0.158055556,0.1171875,0.248611111,2,1,1,1,1,1,2,0,0.4,1.1284034825656,1.35317025427328,0.97
207,"1_4_1_0_01010_6_0",1,1,0,4,2,1,6,1,0,"0",0.333333333,0.333333333,0,0.21875,0.326388889,0.21875,0.368055556,1,0,0,2,1,1,4,0,0.4,1.1284034825656,-0.180963401391386,0.97
208,"1_4_1_0_01011_4_0",1,1,0,4,2,-1,4,0,0,"0",0.333333333,0.333333333,0,0.21875,0.326388889,0.21875,0.368055556,1,0,0,2,0,1,6,0,0.4,1.1284034825656,-0.180963401391386,0.97
209,"1_4_1_0_01100_4_1",1,1,0,4,3,-1,4,0,0,"1",0.333333333,0.333333333,0,0.21875,0.326388889,0.21875,0.368055556,1,0,0,0,1,1,4,0,0.4,1.1284034825656,-0.354560139500318,0.97
210,"1_4_1_0_01110_6_1",1,1,0,4,4,1,6,0,0,"1",0.333333333,0.333333333,2,0.21875,0.326388889,0.043945313,0.368055556,1,0,0,0,1,1,6,0,0.4,1.1284034825656,-0.493979391601574,0.97
211,"1_4_1_0_01111_9_0",1,1,0,4,4,4,9,1,0,"0",0,0,2,0.00390625,0.158055556,0.1171875,0.248611111,2,0,0,1,1,1,8,1,0.4,1.1284034825656,1.84323289850097,0.97
212,"1_4_1_0_10000_1_0",1,1,0,4,4,-4,1,1,0,"0",0,0,-2,0.00390625,0.158055556,0.1171875,0.248611111,2,1,1,1,1,1,2,0,0.4,1.1284034825656,1.84323289850097,0.97
213,"1_4_1_0_10001_2_0",1,1,0,4,4,-3,2,1,0,"0",0.166666667,0.166666667,-2,0.03125,0.228611111,0.205078125,0.368055556,1,0,0,2,0,1,4,0,0.4,1.1284034825656,0.799161887063999,0.97
214,"1_4_1_0_10010_4_1",1,1,0,4,3,-1,4,0,0,"1",0.333333333,0.333333333,0,0.21875,0.326388889,0.21875,0.368055556,1,0,0,0,1,1,4,0,0.4,1.1284034825656,-0.354560139500318,0.97
215,"1_4_1_0_10101_6_1",1,1,0,4,2,1,6,0,0,"1",0.333333333,0.333333333,0,0.21875,0.326388889,0.21875,0.368055556,1,0,0,0,1,1,6,0,0.4,1.1284034825656,-0.215140887399062,0.97
216,"1_4_1_0_10111_9_0",1,1,0,4,3,4,9,1,0,"0",0,0,2,0.00390625,0.158055556,0.1171875,0.248611111,2,0,0,1,1,1,8,1,0.4,1.1284034825656,1.35317025427328,0.97
217,"1_4_1_0_11010_6_1",1,1,0,4,3,1,6,0,0,"1",0.333333333,0.333333333,2,0.21875,0.326388889,0.043945313,0.368055556,1,0,0,0,1,1,6,0,0.4,1.1284034825656,-0.354560139500318,0.97
218,"1_4_1_0_11011_7_0",1,1,0,4,3,2,7,0,0,"0",0,0,2,0.109375,0.286944444,0.24609375,0.22,0,0,0,1,0,1,8,1,0.4,1.1284034825656,1.35893926277763,0.97
219,"1_4_1_0_11101_7_0",1,1,0,4,4,2,7,0,0,"0",0,0,2,0.109375,0.286944444,0.24609375,0.22,0,0,0,1,0,1,8,1,0.4,1.1284034825656,1.84900190700532,0.97
220,"1_4_1_0_11110_8_1",1,1,0,4,5,3,8,0,0,"1",0.166666667,0.166666667,4,0.03125,0.228611111,0.205078125,0.368055556,1,1,1,0,1,1,8,1,0.4,1.1284034825656,-0.633398643702829,0.97
221,"1_4_1_1_00001_4_0",1,1,1,4,5,-1,-7,0,1,"0",0.333333333,0.333333333,-4,0.21875,0.326388889,0.043945313,0.114166667,3,0,0,2,1,1,-5,1,0.4,1.1284034825656,1.3404174807651,0.97
222,"1_4_1_1_00100_2_1",1,1,1,4,3,-3,-5,0,1,"1",0.166666667,0.166666667,-2,0.03125,0.228611111,0.205078125,0.368055556,1,0,1,0,1,1,-5,1,0.4,1.1284034825656,-0.354560139500318,0.97
223,"1_4_1_1_00101_6_0",1,1,1,4,3,1,2,1,0,"0",0.333333333,0.333333333,-2,0.21875,0.326388889,0.043945313,0.114166667,3,0,0,2,1,1,-7,0,0.4,1.1284034825656,0.360292192309717,0.97
224,"1_4_1_1_00110_4_1",1,1,1,4,3,-1,-7,0,1,"1",0.333333333,0.333333333,0,0.21875,0.326388889,0.21875,0.368055556,1,0,0,0,1,1,-7,0,0.4,1.1284034825656,-0.354560139500318,0.97
225,"1_4_1_1_00111_6_1",1,1,1,4,3,1,2,0,0,"1",0.333333333,0.333333333,0,0.21875,0.326388889,0.21875,0.368055556,1,0,0,0,1,1,2,0,0.4,1.1284034825656,-0.354560139500318,0.97
226,"1_4_1_1_01000_2_1",1,1,1,4,3,-3,-5,0,1,"1",0.166666667,0.166666667,-2,0.03125,0.228611111,0.205078125,0.368055556,1,0,1,0,1,1,-5,1,0.4,1.1284034825656,-0.354560139500318,0.97
227,"1_4_1_1_01001_4_1",1,1,1,4,3,-1,-7,0,1,"1",0.333333333,0.333333333,-2,0.21875,0.326388889,0.043945313,0.368055556,1,0,0,0,1,1,-7,0,0.4,1.1284034825656,-0.354560139500318,0.97
228,"1_4_1_1_01010_4_1",1,1,1,4,2,-1,-7,0,1,"1",0.333333333,0.333333333,0,0.21875,0.326388889,0.21875,0.368055556,1,0,0,0,1,1,-7,0,0.4,1.1284034825656,-0.215140887399062,0.97
229,"1_4_1_1_01011_8_0",1,1,1,4,2,3,4,1,0,"0",0.166666667,0.166666667,0,0.03125,0.228611111,0.03125,0.114166667,3,0,0,2,1,1,2,0,0.4,1.1284034825656,-0.129770451917976,0.97
230,"1_4_1_1_01100_6_0",1,1,1,4,3,1,2,0,0,"0",0.333333333,0.333333333,0,0.21875,0.326388889,0.21875,0.368055556,1,0,0,2,1,1,-7,0,0.4,1.1284034825656,0.309099242836306,0.97
231,"1_4_1_1_01101_4_0",1,1,1,4,3,-1,-7,0,1,"0",0.333333333,0.333333333,0,0.21875,0.326388889,0.21875,0.368055556,1,0,0,2,0,1,2,0,0.4,1.1284034825656,0.309099242836306,0.97
232,"1_4_1_1_01110_6_1",1,1,1,4,4,1,2,0,0,"1",0.333333333,0.333333333,2,0.21875,0.326388889,0.043945313,0.368055556,1,0,0,0,1,1,2,0,0.4,1.1284034825656,-0.493979391601574,0.97
233,"1_4_1_1_01111_9_0",1,1,1,4,4,4,5,1,0,"0",0,0,2,0.00390625,0.158055556,0.1171875,0.248611111,2,0,1,1,1,1,4,0,0.4,1.1284034825656,1.84323289850097,0.97
234,"1_4_1_1_10000_1_0",1,1,1,4,4,-4,-4,1,0,"0",0,0,-2,0.00390625,0.158055556,0.1171875,0.248611111,2,0,0,1,1,1,-5,1,0.4,1.1284034825656,1.84323289850097,0.97
235,"1_4_1_1_10001_4_1",1,1,1,4,4,-1,-7,0,1,"1",0.333333333,0.333333333,-2,0.21875,0.326388889,0.043945313,0.368055556,1,0,0,0,1,1,-7,0,0.4,1.1284034825656,-0.493979391601574,0.97
